design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ns_10-w_128-opd_3-3,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_10-w_128-opd_3-4,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_10-w_128-opd_3-5,,0,0,3,1.0,0.3333333333333333,1,1,0,0,0,0,0
ns_10-w_128-opd_4-0,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_10-w_128-opd_4-1,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_10-w_128-opd_4-2,,0,0,3,1.0,0.3333333333333333,12,2,0,0,0,0,0
ns_10-w_128-opd_4-3,,0,0,3,0.0,0.0,0,0,0,0,0,0,0
ns_10-w_128-opd_4-4,,0,0,3,1.0,0.0,0,11,0,0,0,0,0
ns_10-w_128-opd_4-5,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_10-w_128-opd_5-0,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_10-w_128-opd_5-1,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_10-w_128-opd_5-2,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_10-w_128-opd_5-3,,0,0,3,0.6666666666666666,0.3333333333333333,1,1,0,0,0,0,0
ns_10-w_128-opd_5-4,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_10-w_128-opd_5-5,,0,0,3,0.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_2-0,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_2-w_128-opd_2-1,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_2-w_128-opd_2-2,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_2-w_128-opd_2-3,,0,0,3,1.0,0.0,0,5,0,0,0,0,0
ns_2-w_128-opd_2-4,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_2-w_128-opd_2-5,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_2-w_128-opd_3-0,,0,0,3,1.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_3-1,,0,0,3,1.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_3-2,,0,0,3,1.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_3-3,,0,0,3,1.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_3-4,,0,0,3,1.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_3-5,,0,0,3,1.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_5-0,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_2-w_128-opd_5-1,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_2-w_128-opd_5-2,,0,0,3,0.0,0.0,0,0,0,0,0,0,0
ns_2-w_128-opd_5-3,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_2-w_128-opd_5-4,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_2-w_128-opd_5-5,,0,0,3,1.0,0.3333333333333333,2,2,0,0,0,0,0
ns_5-w_128-opd_2-0,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_5-w_128-opd_2-1,,0,0,3,1.0,0.0,0,7,0,0,0,0,0
ns_5-w_128-opd_2-2,,0,0,3,0.6666666666666666,0.3333333333333333,5,1,0,0,0,0,0
ns_5-w_128-opd_2-3,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_5-w_128-opd_2-4,,0,0,3,1.0,0.6666666666666666,2,1,0,0,0,0,0
ns_5-w_128-opd_2-5,,0,0,3,1.0,0.0,0,3,0,0,0,0,0
ns_5-w_128-opd_3-0,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_5-w_128-opd_3-1,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_5-w_128-opd_3-2,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_5-w_128-opd_3-3,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_5-w_128-opd_3-4,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_5-w_128-opd_3-5,,0,0,3,0.6666666666666666,0.0,0,8,0,0,0,0,0
ns_5-w_128-opd_4-0,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_5-w_128-opd_4-1,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_5-w_128-opd_4-2,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_5-w_128-opd_4-3,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_5-w_128-opd_4-4,,0,0,3,0.6666666666666666,0.0,0,2,0,0,0,0,0
ns_5-w_128-opd_4-5,,0,0,3,0.6666666666666666,0.4666666666666667,3,3,0,0,0,0,0
ns_5-w_128-opd_5-0,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_5-w_128-opd_5-1,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_5-w_128-opd_5-2,,0,0,3,1.0,0.3333333333333333,1,2,0,0,0,0,0
ns_5-w_128-opd_5-3,,0,0,3,0.6666666666666666,0.3333333333333333,1,1,0,0,0,0,0
ns_5-w_128-opd_5-4,,0,0,3,1.0,0.0,0,2,0,0,0,0,0
ns_5-w_128-opd_5-5,,0,0,3,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0
ns_50-w_128-opd_2-0,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_2-1,,0,0,3,0.6666666666666666,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_2-2,,0,0,3,0.3333333333333333,0.0,0,2,0,0,0,0,0
ns_50-w_128-opd_2-3,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_2-4,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_2-5,,0,0,3,0.6666666666666666,0.0,0,4,0,0,0,0,0
ns_50-w_128-opd_3-0,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_3-1,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_3-2,,0,0,3,0.3333333333333333,0.0,0,4,0,0,0,0,0
ns_50-w_128-opd_3-3,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_3-4,,0,0,3,0.0,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_3-5,,0,0,3,0.3333333333333333,0.0,0,2,0,0,0,0,0
ns_50-w_128-opd_4-0,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_4-1,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_4-2,,0,0,3,0.0,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_4-3,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_4-4,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_4-5,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_5-0,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_5-1,,0,0,3,0.0,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_5-2,,0,0,3,0.3333333333333333,0.0,0,1,0,0,0,0,0
ns_50-w_128-opd_5-3,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_5-4,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
ns_50-w_128-opd_5-5,,0,0,3,0.3333333333333333,0.0,0,0,0,0,0,0,0
