design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ni_4_nn_16_ne_48_wd_32_opd_4_0,,0,1,3,1.0,1.0,4,0,0,5.666666666666667,1.6666666666666667,53.52390122413635,160.57170367240906
ni_4_nn_16_ne_48_wd_32_opd_5_0,,0,1,3,1.0,1.0,5,0,0,5.0,1.3333333333333333,52.498020807902016,157.49406242370605
ni_4_nn_16_ne_64_wd_32_opd_2_0,,0,1,3,1.0,0.6666666666666666,2,1,0,5.333333333333333,1.6666666666666667,213.01549744606018,639.0464923381805
ni_4_nn_16_ne_64_wd_32_opd_3_0,,0,1,3,1.0,1.0,3,0,0,6.333333333333333,1.6666666666666667,54.815221627553306,164.4456648826599
ni_4_nn_16_ne_64_wd_32_opd_4_0,,0,1,3,1.0,0.6666666666666666,2,1,0,6.333333333333333,1.6666666666666667,58.04870732625326,174.14612197875977
ni_4_nn_16_ne_64_wd_32_opd_5_0,,0,1,3,1.0,0.6666666666666666,2,1,0,5.666666666666667,1.6666666666666667,52.70697538057963,158.1209261417389
ni_4_nn_4_ne_12_wd_32_opd_2_0,,0,1,3,1.0,1.0,6,0,0,5.333333333333333,1.0,65.19248270988464,195.57744812965393
ni_4_nn_4_ne_12_wd_32_opd_3_0,,0,1,3,1.0,1.0,6,0,0,4.0,1.0,51.35032900174459,154.05098700523376
ni_4_nn_4_ne_12_wd_32_opd_4_0,,0,1,3,1.0,1.0,3,0,0,4.333333333333333,1.0,51.724629402160645,155.17388820648193
ni_4_nn_4_ne_12_wd_32_opd_5_0,,0,1,3,1.0,1.0,3,0,0,4.333333333333333,1.0,44.831868410110474,134.49560523033142
ni_4_nn_4_ne_16_wd_32_opd_2_0,,0,1,3,1.0,1.0,3,0,0,4.0,1.0,39.399651845296226,118.19895553588867
ni_4_nn_4_ne_16_wd_32_opd_3_0,,0,1,3,0.6666666666666666,0.6666666666666666,2,0,0,3.3333333333333335,1.3333333333333333,191.228391567866,573.685174703598
ni_4_nn_4_ne_16_wd_32_opd_4_0,,0,1,3,1.0,1.0,4,0,0,6.0,1.3333333333333333,58.88934453328451,176.66803359985352
ni_4_nn_4_ne_16_wd_32_opd_5_0,,0,1,3,0.6666666666666666,0.6666666666666666,2,0,0,5.333333333333333,1.6666666666666667,51.69391441345215,155.08174324035645
ni_4_nn_4_ne_4_wd_32_opd_2_0,,0,1,3,1.0,1.0,4,0,0,4.333333333333333,1.0,43.964156786600746,131.89247035980225
ni_4_nn_4_ne_4_wd_32_opd_3_0,,0,1,3,1.0,1.0,3,0,0,3.6666666666666665,1.0,37.24264256159464,111.72792768478394
ni_4_nn_4_ne_4_wd_32_opd_4_0,,0,1,3,1.0,1.0,3,0,0,3.3333333333333335,1.0,54.32828537623087,162.98485612869263
ni_4_nn_4_ne_4_wd_32_opd_5_0,,0,1,3,1.0,1.0,4,0,0,3.6666666666666665,1.0,207.1707491079966,621.5122473239899
ni_4_nn_4_ne_8_wd_32_opd_2_0,,0,1,3,1.0,1.0,4,0,0,4.333333333333333,1.0,56.195651372273765,168.5869541168213
ni_4_nn_4_ne_8_wd_32_opd_3_0,,0,1,3,1.0,1.0,3,0,0,3.6666666666666665,1.0,41.219023863474526,123.65707159042358
ni_4_nn_4_ne_8_wd_32_opd_4_0,,0,1,3,1.0,1.0,3,0,0,4.666666666666667,1.0,48.86201039950053,146.5860311985016
ni_4_nn_4_ne_8_wd_32_opd_5_0,,0,1,3,0.6666666666666666,0.6666666666666666,2,0,0,4.0,1.6666666666666667,207.48670864105225,622.4601259231567
ni_4_nn_8_ne_16_wd_32_opd_2_0,,0,1,3,1.0,1.0,3,0,0,4.666666666666667,1.0,41.94813577334086,125.84440732002258
ni_4_nn_8_ne_16_wd_32_opd_3_0,,0,1,3,1.0,1.0,3,0,0,5.333333333333333,1.0,48.63456654548645,145.90369963645935
ni_4_nn_8_ne_16_wd_32_opd_4_0,,0,1,3,1.0,1.0,3,0,0,4.0,1.0,33.92062211036682,101.76186633110046
ni_4_nn_8_ne_16_wd_32_opd_5_0,,0,1,3,1.0,1.0,4,0,0,4.333333333333333,1.0,46.38036767641703,139.1411030292511
